[2018-05-16 11:11:00,121] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:53:41,773] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453621, "start_time": "1526453604", "author": "", "name": "", "nick": "", "end_time": "1526540004", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453621.77"}
[2018-05-16 14:54:15,347] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:54:15,362] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:54:15,362] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:54:15,363] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:54:15,369] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453655.37"}
[2018-05-16 14:54:15,369] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": -1, "body": {}, "message": "success", "timestamp": "1526453655.37"}
[2018-05-16 14:54:15,373] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453655, "start_time": "1526453604", "author": "", "name": "", "nick": "", "end_time": "1526540004", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453655.37"}
[2018-05-16 14:56:39,713] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 14:56:48,270] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:56:48,275] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:56:48,275] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:56:48,275] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:56:48,303] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453808.3"}
[2018-05-16 14:56:48,303] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": -1, "body": {}, "message": "success", "timestamp": "1526453808.3"}
[2018-05-16 14:56:48,307] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453808, "start_time": "1526453808", "author": "", "name": "", "nick": "", "end_time": "1526540208", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453808.31"}
[2018-05-16 14:57:00,246] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:57:00,251] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:57:00,251] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:57:00,251] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:57:00,254] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453820.25"}
[2018-05-16 14:57:00,254] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": -1, "body": {}, "message": "success", "timestamp": "1526453820.25"}
[2018-05-16 14:57:00,257] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453820, "start_time": "1526453808", "author": "", "name": "", "nick": "", "end_time": "1526540208", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453820.26"}
[2018-05-16 14:57:19,604] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:57:19,610] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:57:19,610] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:57:19,611] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:57:19,614] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453839.61"}
[2018-05-16 14:57:19,615] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": -1, "body": {}, "message": "success", "timestamp": "1526453839.61"}
[2018-05-16 14:57:19,619] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453839, "start_time": "1526453808", "author": "", "name": "", "nick": "", "end_time": "1526540208", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453839.62"}
[2018-05-16 14:58:18,227] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:58:18,231] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:18,232] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:18,232] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:58:18,235] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453898.24"}
[2018-05-16 14:58:18,236] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": -1, "body": {}, "message": "success", "timestamp": "1526453898.24"}
[2018-05-16 14:58:18,239] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453898, "start_time": "1526453808", "author": "", "name": "", "nick": "", "end_time": "1526540208", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453898.24"}
[2018-05-16 14:58:30,325] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:58:30,330] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:30,330] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:30,331] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:58:30,359] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453910.36"}
[2018-05-16 14:58:30,363] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526453910, "start_time": "1526453910", "author": "", "name": "", "nick": "", "end_time": "1526540310", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453910.36"}
[2018-05-16 14:58:38,649] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:58:38,653] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:38,653] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:38,653] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:58:38,656] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453918.66"}
[2018-05-16 14:58:38,658] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526453918, "start_time": "1526453910", "author": "", "name": "", "nick": "", "end_time": "1526540310", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453918.66"}
[2018-05-16 14:58:40,041] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:58:40,045] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:40,045] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 14:58:40,046] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:58:40,048] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453920.05"}
[2018-05-16 14:58:40,051] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526453920, "start_time": "1526453910", "author": "", "name": "", "nick": "", "end_time": "1526540310", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453920.05"}
[2018-05-16 14:58:55,677] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:58:55,683] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:58:55,683] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:58:55,683] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:58:55,686] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453935.69"}
[2018-05-16 14:58:55,689] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453935, "start_time": "1526453910", "author": "", "name": "", "nick": "", "end_time": "1526540310", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453935.69"}
[2018-05-16 14:59:07,278] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 14:59:07,285] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:59:07,285] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 14:59:07,286] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 14:59:07,290] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {}, "message": "success", "timestamp": "1526453947.29"}
[2018-05-16 14:59:07,293] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526453947, "start_time": "1526453910", "author": "", "name": "", "nick": "", "end_time": "1526540310", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526453947.29"}
[2018-05-16 15:00:13,234] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 15:00:13,239] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 15:00:20,878] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 15:00:20,884] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 15:00:20,884] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 15:00:20,884] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 15:00:20,929] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526454020, "start_time": "1526454020", "author": "", "name": "", "nick": "", "end_time": "1526540420", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526454020.93"}
[2018-05-16 15:00:28,874] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 15:00:28,878] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:00:28,878] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:00:28,878] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 15:00:28,886] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526454028, "start_time": "1526454020", "author": "", "name": "", "nick": "", "end_time": "1526540420", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526454028.89"}
[2018-05-16 15:00:37,286] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 15:00:37,294] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:00:37,296] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:00:37,297] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 15:00:37,310] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526454037, "start_time": "1526454020", "author": "", "name": "", "nick": "", "end_time": "1526540420", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526454037.31"}
[2018-05-16 15:01:11,751] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 15:01:11,756] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:01:11,756] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 15:01:11,757] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 15:01:11,764] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526454071, "start_time": "1526454020", "author": "", "name": "", "nick": "", "end_time": "1526540420", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526454071.76"}
[2018-05-16 17:38:34,143] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:38:34,150] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:38:34,150] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:38:34,150] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:38:34,229] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526463514, "start_time": "1526463514", "author": "", "name": "", "nick": "", "end_time": "1526549914", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526463514.23"}
[2018-05-16 17:40:02,926] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:40:02,932] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:40:02,933] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:40:02,933] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:40:02,986] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526463602, "start_time": "1526463602", "author": "", "name": "", "nick": "", "end_time": "1526550002", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526463602.99"}
[2018-05-16 17:41:29,287] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 17:41:33,941] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:41:33,949] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:41:33,949] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:41:33,950] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:41:34,002] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526463694, "name": "", "author": "", "start_time": "1526463693", "nick": "", "end_time": "1526550093", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526463694.0"}
[2018-05-16 17:41:34,008] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526463694, "start_time": "1526463693", "author": "", "name": "", "nick": "", "end_time": "1526550093", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526463694.01"}
[2018-05-16 17:43:14,667] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:43:14,679] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:43:14,680] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:43:14,680] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:43:14,701] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526463794, "name": "", "author": "", "start_time": "1526463693", "nick": "", "end_time": "1526550093", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526463794.7"}
[2018-05-16 17:43:14,705] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526463794, "start_time": "1526463693", "author": "", "name": "", "nick": "", "end_time": "1526550093", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526463794.7"}
[2018-05-16 17:46:56,565] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:46:56,577] [ERROR  ] [client:client.py-start-93] start device controller failed: [Errno 61] Connection refused
[2018-05-16 17:46:56,578] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 17:46:57,581] [INFO   ] [client:client.py-on_websocket_close-71] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:14,016] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:14,023] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:14,024] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:14,024] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:14,068] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464034, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464034.07"}
[2018-05-16 17:47:14,076] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464034, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464034.08"}
[2018-05-16 17:47:24,687] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:24,692] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:24,693] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:24,693] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:24,697] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464044, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464044.7"}
[2018-05-16 17:47:24,700] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464044, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464044.7"}
[2018-05-16 17:47:26,994] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:26,998] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:26,998] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:26,998] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:27,001] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464047, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464047.0"}
[2018-05-16 17:47:27,005] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464047, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464047.0"}
[2018-05-16 17:47:28,205] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:28,211] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:28,212] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:28,212] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:28,216] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464048, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464048.22"}
